,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28657035304593,-80.72732109569083,48.73531587191684,0.0017745333075780071,9.999547892647842e+18,3.984632306092117e+18,5420488560475483.0,1325015664190193.2,-0.03005885423536398,0.012631244130757786,-0.007566115929893007,4.468127710689252e-05,0.0,0.0,1.0,1.0,-0.009384922934472498,0.015558659702823212,-0.014765016860802409,0.030007429836552732,-0.01702520541069835,0.06822344823179777,-0.053889534887369916,0.06701916285289748,0.09443804628202063,0.09075182121842482,2.119798875206537e+42,8.42770117384845e+42,-107676927245.31946,1145728351263.0015,0.0006960172971263009,2.4076197864919068e-05,4.527087994774713e-05,1.2890992301248125e-06,7.281527581029678e-07,4.779025368647567e-08,
std,8.473989246193993,0.03330266110534227,16.278458158055688,0.32423999553829624,0.16265941126658337,0.014178135577577184,5.186241792295018e+19,3.1768467264402584e+19,2.8788498090129336e+16,1.1006377615941716e+16,0.21041740200052247,0.10088599564982356,0.013355383320831834,0.00014834628764266467,0.0,0.0,0.0,0.0,0.19981684141808276,0.1242179884439297,0.36090091882640185,0.23959777898149442,0.5646883179169518,0.5449291853714621,0.7915127297309646,0.535455978742307,0.7609189515277069,0.7246214687566377,1.3204383958468156e+44,6.733051816719648e+43,4608118620754.464,9257183190835.15,0.0019534438529355846,7.543885573509715e-05,3.473230113672271e-05,2.578408269430833e-06,2.062903575116909e-06,1.3958438082541316e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017515,-1.8918e+21,3.9661e+17,-4.134e+17,113080000000000.0,-9.8014,0.0012444,-0.11351,2.1814e-14,0.0,0.0,1.0,1.0,-2.1663,0.001533,-13.192,0.0029462,-12.009,0.0067282,-26.251,0.0065851,-15.278,0.0090562,-4.0507e+45,8.3192e+41,-238990000000000.0,67993000000.0,-0.056492,4.7425e-14,-0.00040861,-2.4569e-05,1.6203e-16,1.7009e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.0003886,1.164e+18,8.7341e+17,-1657600000000000.0,271130000000000.0,-0.039529,0.0027679,-0.0087925,6.3251e-12,0.0,0.0,1.0,1.0,-0.037397,0.0034114,-0.02664,0.0065828,-0.045351,0.014946,-0.064717,0.014835,-0.0082912,0.01989,-1.6912999999999998e+42,1.8451e+42,-22273000000.0,239410000000.0,0.00025698,9.529e-12,2.609e-05,1.4408e-07,1.1782e-13,7.6319e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00044123,2.0319e+18,9.9126e+17,-350280000000000.0,317840000000000.0,-0.02129,0.0031389,-0.0029613,5.9695e-10,0.0,0.0,1.0,1.0,-0.019321,0.0038712,-0.0030359,0.007469,0.009087,0.016957,-0.040899,0.016759,0.11281,0.022571,2.5701e+41,2.0956e+42,33224000000.0,288650000000.0,0.00059481,1.6442e-09,4.4444e-05,1.1754e-06,2.2239e-11,1.3499e-12,
75%,100.0,0.06,78.373329,-80.426659,48.907829,0.00050708,6.7079e+18,1.1412e+18,1615700000000000.0,368090000000000.0,-0.012061,0.003608,-0.00071458,6.1009e-06,0.0,0.0,1.0,1.0,0.0058975,0.0044448,0.013739,0.0085721,0.049983,0.019511,-0.0073194,0.019121,0.13854,0.025972,2.1528999999999998e+42,2.41e+42,100230000000.0,334870000000.0,0.00093684,1.0039e-05,6.3166e-05,2.1904e-06,1.5191e-07,1.0223e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.38487,4.2871e+20,8.6665e+20,2.31e+17,3.0316e+17,4.5789,2.7378,0.0085185,0.0020526,0.0,0.0,1.0,1.0,6.5936,3.372,4.729,6.5151,11.025,14.794,12.316,14.518,22.895,19.611,5.7553e+45,1.8277e+45,34130000000000.0,258770000000000.0,0.035142,0.0019664,0.0006261,4.9719e-05,2.2923e-05,1.5751e-06,
