,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0015140253818722127,7.243082889509652e+18,8.946917473997006e+18,8070546530624071.0,1199125854383358.0,-0.011707951273997028,0.011005985854383366,-0.04176856300445766,0.00013823717175772573,0.0,0.0,1.0,1.0,0.03880802046062405,0.013389156879643425,0.00761491317325411,0.02683927607726585,-0.04236987381396735,0.0600983249034174,-0.041055547597919795,0.058959737860327016,-0.09050317347399704,0.08020868561664184,-4.29729698231798e+42,1.3688699643387785e+43,115302225322.97177,278260853789.00446,5283609831946.508,16764274383358.098,0.000375103225346093,3.201933458267841e-05,1.4962843587518608e-05,0.0,1.1015229151386086e-06,1.0,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012899608585175033,8.723429588278505e+19,7.617200698064745e+19,3.4116510071999616e+16,1.0198939502065064e+16,0.1917099073940538,0.09377862134476038,0.03689612612725918,0.00040720864445485476,0.0,0.0,0.0,0.0,0.1772644023161764,0.11405580067729039,0.3715962084711208,0.228573605371734,0.4956958323999856,0.5116968792088269,0.7660261554541129,0.5006930216361326,0.737918064971741,0.6825993516386627,1.3157532290173814e+44,1.1660239085686165e+44,1849503385495.371,2374739966917.135,189144121660662.6,142833418895307.1,0.0018460303530282336,0.00011002415298345284,0.00010289048636853606,0.0,3.2501769009839028e-06,0.0,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017686,-3.4527e+21,1.0433e+18,-2.7326e+17,139690000000000.0,-9.3821,0.001283,-0.16176,4.4343e-14,0.0,0.0,1.0,1.0,-2.2973,0.0015659,-10.512,0.0031298,-14.469,0.0070444,-26.537,0.006816,-11.505,0.0093816,-1.6351e+45,1.6001e+42,-16893000000000.0,31939000000.0,-7304400000000000.0,1955000000000.0,-0.015937,5.7337e-14,-0.00035496,0.0,2.5883e-16,1.0,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00028333,-2.0497e+17,1.6845e+18,-689370000000000.0,224470000000000.0,-0.020932,0.0020595,-0.062372,5.0739e-12,0.0,0.0,1.0,1.0,0.010547,0.0025073,0.0022354,0.0050241,-0.082437,0.011287,-0.044526,0.011107,-0.19639,0.01506,-7.6785e+42,2.5644e+42,2624500000.0,52319000000.0,-1490100000000.0,3136800000000.0,-0.00023491,4.794e-12,-8.6271e-06,0.0,4.1103e-14,1.0,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00033417,2.4673e+18,1.9826e+18,874460000000000.0,264900000000000.0,-0.00086157,0.0024285,-0.032411,7.0795e-09,0.0,0.0,1.0,1.0,0.030231,0.0029575,0.021837,0.0059386,-0.021948,0.013308,-0.017624,0.013206,-0.073756,0.017785,-2.4624e+42,3.0257e+42,41483000000.0,61469000000.0,2346200000000.0,3700600000000.0,0.00020221,7.6043e-09,8.014e-06,0.0,9.2999e-11,1.0,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00041254,8.51e+18,2.4435e+18,3361200000000000.0,326930000000000.0,0.0088857,0.0029988,-0.012945,7.7224e-05,0.0,0.0,1.0,1.0,0.057071,0.0036492,0.036273,0.0073153,0.021521,0.0164,0.012903,0.016103,-0.047271,0.021893,2.6072e+42,3.7309e+42,72348000000.0,75853000000.0,8750400000000.0,4567800000000.0,0.00057098,4.1569e-05,2.539e-05,0.0,7.4438e-07,1.0,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.41859,9.5034e+20,2.4697e+21,2.86e+17,3.2945e+17,2.3206,3.0434,0.072961,0.0064497,0.0,0.0,1.0,1.0,7.1108,3.7,7.3901,7.4106,9.2006,16.595,11.579,16.209,28.482,22.124,5.3226e+45,3.7826e+45,60096000000000.0,77591000000000.0,4634700000000000.0,4635000000000000.0,0.035361,0.0028779,0.0045202,0.0,0.00011602,1.0,
