,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0015637865141159021,9.95707887602972e+18,3.498101150074299e+18,6521347980340565.0,1014078618127786.0,-0.01174518081604754,0.011292640564635956,-0.04128741614327493,0.0001585419073083068,0.0,0.0,1.0,1.0,0.035209198043387895,0.013726566151560196,0.003191632988112928,0.02656026986627047,-0.040022422399405594,0.06036810145616645,-0.03737402053729564,0.06077833738484399,-0.087662833835364,0.08028824754829117,-4.2937050936107275e+41,9.702524635958377e+42,100159455445.17088,261882306686.47845,0.00029316073344427845,3.903845043020316e-05,9.420731953343223e-06,2.58149183476671e-07,1.5160700633533918e-06,9.798797952406478e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012560059926482835,4.638684426762183e+19,2.809767512822006e+19,2.84311029790606e+16,8124691316671120.0,0.2054525542749389,0.09068114952654224,0.03555310775344021,0.0005966277273839915,0.0,0.0,0.0,0.0,0.1961501337393909,0.11025973840405462,0.4258022308972671,0.21355467854123875,0.5203488045885926,0.48479945966386967,0.8039668635718942,0.4901815606544079,0.8733000370011885,0.6449148498235803,9.782181987462454e+43,7.791925285514073e+43,1814063403260.1504,2111342218058.182,0.0022904882289007124,0.00014257852111243288,6.406246300035869e-05,6.469321579818249e-06,7.637798058213762e-06,4.7603463080701876e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017824,-1.418e+21,3.991e+17,-3.3882e+17,115090000000000.0,-10.339,0.0012863,-0.15911,3.694e-14,0.0,0.0,1.0,1.0,-2.2795,0.0015641,-18.715,0.0030116,-11.189,0.0068766,-32.873,0.0067767,-21.229,0.0091168,-1.9136e+45,1.1055999999999999e+42,-32720000000000.0,28493000000.0,-0.033723,1.0711e-13,-0.0011184,-3.8159e-05,1.9611e-16,2.7878e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00029039,4.005e+17,6.4762e+17,-596710000000000.0,188690000000000.0,-0.018887,0.002094,-0.064251,4.351e-12,0.0,0.0,1.0,1.0,0.0072975,0.0025502,0.0032136,0.0049595,-0.072278,0.011216,-0.041005,0.011446,-0.18813,0.014946,-3.5966e+42,1.8025999999999998e+42,20508000000.0,48673000000.0,-0.00025497,4.6717e-12,-1.296e-05,-7.6492e-07,4.0468e-14,2.4238e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00034384,1.1341e+18,7.6686e+17,687900000000000.0,222710000000000.0,-0.00057323,0.0024807,-0.035102,1.5239e-09,0.0,0.0,1.0,1.0,0.026042,0.003019,0.025112,0.0058663,-0.013663,0.013272,-0.015869,0.013566,-0.071476,0.017683,1.3192e+41,2.1345e+42,49126000000.0,57441000000.0,0.00014656,1.6818e-09,8.3838e-06,4.9628e-08,1.8159e-11,1.2541e-12,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00044706,6.1453e+18,9.985e+17,2643100000000000.0,289740000000000.0,0.0091282,0.003225,-0.012801,7.0182e-05,0.0,0.0,1.0,1.0,0.052774,0.0039226,0.042332,0.0075691,0.022921,0.017255,0.01909,0.017171,-0.044384,0.022905,4.4081e+42,2.7749999999999998e+42,78119000000.0,74601000000.0,0.00049484,3.874e-05,2.8531e-05,1.0018e-06,7.3165e-07,4.8113e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.3608,4.526e+20,8.0578e+20,2.9276e+17,2.3224e+17,0.95269,2.6039,0.15231,0.014682,0.0,0.0,1.0,1.0,6.9577,3.1681,5.2728,6.1759,9.8526,13.93,7.4803,14.471,28.985,18.574,3.5069e+45,2.2387e+45,63261000000000.0,61026000000000.0,0.037194,0.0027223,0.0012428,0.00030468,0.00034909,2.1463e-05,
