,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0014800103150074304,1.0898381655541453e+19,3.319795034175327e+18,8875251645141159.0,1276700528974740.0,-0.012569679100653796,0.010539615542347669,-0.03125339313361073,0.0001688320126050076,0.0,0.0,1.0,1.0,0.03837239291471031,0.01300355233283805,0.00020449888618128168,0.025059533937592846,-0.03689911447072808,0.05692487634472525,-0.04208902258900456,0.056926935572065594,-0.10067681189301621,0.0757773214858841,1.7086098656909394e+42,7.034859230312047e+42,101844701613.37296,244045485586.92422,0.000317199368310551,3.452304035720956e-05,1.6226076452808304e-05,5.67007146496582e-07,1.1578443083203982e-06,7.475742022568346e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.011249765443537818,4.404632221096943e+19,2.5245119773189173e+19,3.7163284953435384e+16,9724952430200164.0,0.1707663556041357,0.0801773976898906,0.032014565612917725,0.0006531844953934199,0.0,0.0,0.0,0.0,0.15349222070228094,0.09883076078252763,0.38599514453724676,0.1905083573597694,0.4382296288320014,0.43293119059048324,0.6436610330785654,0.43297678222877567,0.714848979389317,0.5763722587099078,9.411227908610077e+43,5.348952654167464e+43,1566227676437.357,1851227772044.0369,0.002705808484796559,0.00011852130830772218,9.82723890769621e-05,5.685072320520193e-06,4.435424051284285e-06,2.9272524607071324e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017861,-8.733e+20,4.004e+17,-2.3742e+17,154200000000000.0,-7.1634,0.0012715,-0.15802,3.6109e-14,0.0,0.0,1.0,1.0,-1.9009,0.0015693,-13.319,0.0030122,-12.661,0.0068649,-21.703,0.0067613,-13.797,0.0091147,-2.8272e+45,8.4888e+41,-20134000000000.0,29244000000.0,-0.041541,6.6478e-14,-0.0010432,-3.9558e-05,3.6462e-16,1.6467e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00029758,4.0827e+17,6.6611e+17,-807830000000000.0,256210000000000.0,-0.021652,0.0021159,-0.044534,4.3999e-12,0.0,0.0,1.0,1.0,0.010764,0.0026173,0.001949,0.0050645,-0.074801,0.011433,-0.049093,0.01162,-0.21152,0.015272,-1.6984e+42,1.4131999999999998e+42,35063000000.0,49214000000.0,-0.00023653,4.3487e-12,-6.2314e-06,-6.469e-07,3.1162e-14,1.8169e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00035117,1.1602e+18,7.8553e+17,840020000000000.0,302310000000000.0,-0.0016982,0.0024962,-0.022349,1.0231e-09,0.0,0.0,1.0,1.0,0.03011,0.003087,0.022689,0.0059715,-0.018552,0.013496,-0.021263,0.013763,-0.06835,0.018019,3.4147999999999998e+41,1.6679e+42,60377000000.0,58007000000.0,0.00017756,9.3878e-10,9.1821e-06,1.7788e-07,9.6977e-12,6.618e-13,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00044526,6.4157e+18,9.9766e+17,3725400000000000.0,384180000000000.0,0.0080168,0.0031674,-0.0078926,6.2839e-05,0.0,0.0,1.0,1.0,0.056696,0.003911,0.037,0.0075167,0.022855,0.017117,0.0077313,0.016983,-0.041533,0.022737,2.2798e+42,2.1164e+42,88237000000.0,73439000000.0,0.00060476,3.5963e-05,2.6075e-05,1.1426e-06,5.1411e-07,3.0857e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.24113,4.3208e+20,5.3974e+20,3.2056e+17,2.1173e+17,3.2497,1.7225,0.10902,0.017253,0.0,0.0,1.0,1.0,4.1796,2.1182,1.8287,4.1064,8.8872,9.2907,12.832,9.5328,21.961,12.427,3.636e+45,1.1467e+45,53068000000000.0,39538000000000.0,0.045998,0.002665,0.0040103,0.00014339,0.00010069,7.0603e-06,
