,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06398662704309238,64.27180393075767,-80.72755418781564,48.735222123328434,0.0016929286627043107,6.984897720766715e+18,5.196127738484389e+18,6403537995927489.0,1205586858841010.5,-0.012152500647655268,0.014234630579494803,-0.002141093110936108,2.6241034184406877e-05,0.0,0.0,1.0,1.0,0.04501963055512639,0.02073860615156023,0.018677111790133705,0.03235209860326901,-0.07122212645352156,0.06389538713224377,-0.05333727311114399,0.07060008686478439,-0.07088268950222892,0.08173245054977694,2.8229881115483054e+42,9.709607043090637e+42,-48009287682.020805,2374380074294.205,0.00019959262183656811,1.5300910532393e-05,7.090035489629703e-06,4.2811198065076384e-07,4.199089164406123e-07,2.0842129685725336e-08,
std,8.473989246193993,0.03199516163545292,16.27638151774913,0.3244003726972248,0.1626317133164729,0.013338087057772932,7.586929304249095e+19,4.087140025189124e+19,2.9069237572384044e+16,9311708182390576.0,0.16371188370965825,0.11208321550302204,0.0047860820714653194,0.0001267100723814875,0.0,0.0,0.0,0.0,0.2686605647211613,0.163163155446027,0.3793939258234011,0.254072563082365,0.7011628641612264,0.5034057712843445,0.9837376761794979,0.5573169924612267,0.9784276569635134,0.6445657073217327,8.758800013976423e+43,7.652935272459772e+43,9488574783790.135,19826475418652.258,0.0011952744672515598,7.380186872287541e-05,3.6160304692195315e-05,1.2276817241731237e-06,2.180777987839854e-06,1.037390816463246e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017695,-2.6673e+21,5.3815e+17,-3.8175e+17,117840000000000.0,-4.1619,0.0014845,-0.077543,1.0239e-14,0.0,0.0,1.0,1.0,-1.0545,0.0021699,-9.8775,0.0033751,-24.776,0.0066728,-35.736,0.007357,-12.348,0.0085724,-2.322e+45,1.0135e+42,-282170000000000.0,124490000000.0,-0.030243,3.7577e-14,-0.0002426,-1.2025e-05,1.3298e-16,7.5436e-18,
25%,100.0,0.06,49.368431,-81.05027,48.564377,0.00034221,-1.1948e+17,1.0469e+18,-474550000000000.0,236190000000000.0,-0.019417,0.0028805,-0.0029354,2.5084e-12,0.0,0.0,1.0,1.0,0.011997,0.0041967,0.0015835,0.0065514,-0.096311,0.012923,-0.047789,0.014261,-0.18808,0.016521,-1.873e+42,1.9615999999999998e+42,-176300000000.0,466130000000.0,-0.00020996,3.6524e-12,-4.1463e-06,-1.1056e-07,2.1314e-14,1.1443e-15,
50%,100.0,0.06,64.366501,-80.591774,48.709557,0.00039503,8.5937e+17,1.2107e+18,504620000000000.0,280920000000000.0,-0.0054036,0.0033229,-0.001045,1.4909e-11,0.0,0.0,1.0,1.0,0.032666,0.0048431,0.015758,0.00756,-0.041926,0.014913,-0.023306,0.016459,-0.066284,0.019066,6.0299e+41,2.2639e+42,-19452000000.0,569870000000.0,5.8851e-05,1.557e-11,4.0639e-06,2.9773e-07,1.8089e-13,8.6956e-15,
75%,100.0,0.06,78.357063,-80.426613,48.907829,0.00045566,6.3295e+18,1.4037e+18,2830200000000000.0,331540000000000.0,0.0042431,0.0038288,0.00014303,6.133e-09,0.0,0.0,1.0,1.0,0.05545,0.0055748,0.038807,0.0087137,0.0065548,0.017188,-0.00037721,0.018974,-0.042431,0.022006,2.9834e+42,2.6111e+42,129160000000.0,691180000000.0,0.00033723,1.3542e-08,1.4641e-05,8.8678e-07,2.2991e-10,1.1146e-11,
max,100.0,0.6,95.572578,-80.368744,49.026775,0.33972,3.6285e+20,1.0347e+21,2.5424e+17,2.2489e+17,4.7087,2.8524,0.013485,0.0030092,0.0,0.0,1.0,1.0,8.127,4.1406,8.5086,6.4439,7.5203,12.832,6.1747,14.126,39.018,16.492,3.0175e+45,1.9456e+45,214500000000000.0,515030000000000.0,0.018112,0.001984,0.0016341,3.8095e-05,6.8859e-05,3.3645e-06,
