,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0014931298751857376,9.737356031471034e+18,1.2799932303120374e+19,6526615938662704.0,1007877797919762.2,-0.008610252182582474,0.010868715126300155,-0.04392505104936095,0.0001578515753423651,0.0,0.0,1.0,1.0,0.0328707751518574,0.01345156526002977,0.007597278071322445,0.027471629420505215,-0.04175761051904905,0.0595807341456166,-0.03178079815215463,0.05972254368499268,-0.0792365174947996,0.07858164139673107,-1.167432145617575e+40,2.429081812778596e+43,53819614156.61218,263735269836.55273,0.0002829303510252593,4.0001349633781195e-05,6.669074248618094e-06,2.0477002109955692e-08,1.4413462741789556e-06,9.379124426093806e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.01167500562668149,1.2370816411313422e+20,9.997572900478065e+19,2.8293769903490964e+16,7872606888118872.0,0.15952821544323018,0.08510004579390847,0.035271288224591746,0.0005101061106286947,0.0,0.0,0.0,0.0,0.13784763451347468,0.10523510890831829,0.2828288878352538,0.21515962135251027,0.4840380236651928,0.4649353879978928,0.6784028857711919,0.46993425812989686,0.6246105964770882,0.6159068133609664,3.3761036445493574e+44,1.901244265517673e+44,1748217790383.4326,2064162358527.6362,0.002095187246680525,0.00012594968315931754,7.893490388145864e-05,5.705707888002228e-06,4.03006035114159e-06,2.624021456697427e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017669,-1.5104e+21,1.5153e+18,-3.8307e+17,119640000000000.0,-5.4788,0.0012843,-0.15972,4.1217e-14,0.0,0.0,1.0,1.0,-2.3501,0.0015894,-7.1694,0.00323,-12.94,0.0070708,-24.474,0.006882,-13.763,0.0092441,-2.2813e+45,2.8704e+42,-37686000000000.0,30474000000.0,-0.036122,5.7675e-14,-0.0008509,-2.857e-05,2.3243e-16,2.0411e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00028665,4.4312e+16,2.4669e+18,-532470000000000.0,193590000000000.0,-0.018822,0.002084,-0.068624,5.7569e-12,0.0,0.0,1.0,1.0,0.0083702,0.002583,-0.00036037,0.0052828,-0.084446,0.011504,-0.039494,0.011484,-0.17941,0.01508,-8.893099999999999e+42,4.6618e+42,-4296700000.0,50685000000.0,-0.00024767,6.0454e-12,-1.6581e-05,-1.1055e-06,5.9896e-14,3.7098e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00032807,2.1237e+18,2.817e+18,686280000000000.0,222110000000000.0,-0.00010862,0.0023839,-0.038789,1.743e-08,0.0,0.0,1.0,1.0,0.027206,0.0029537,0.023747,0.0060466,-0.017993,0.013143,-0.014808,0.013266,-0.069226,0.017235,-1.7835e+42,5.321e+42,28699000000.0,57972000000.0,0.00013556,1.5676e-08,3.1226e-06,-3.3778e-07,2.2081e-10,1.2494e-11,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00042191,6.2313e+18,3.6231e+18,2859900000000000.0,284900000000000.0,0.0094976,0.0030646,-0.017632,7.6324e-05,0.0,0.0,1.0,1.0,0.053979,0.0037968,0.03821,0.0077691,0.021266,0.016891,0.018763,0.016953,-0.040747,0.02218,2.8411e+42,6.8503e+42,57993000000.0,74420000000.0,0.00048416,4.7631e-05,2.3048e-05,5.6478e-07,9.4719e-07,6.0572e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.30712,3.1542e+21,2.6285e+21,2.3307e+17,2.0555e+17,5.0913,2.2423,0.12331,0.007314,0.0,0.0,1.0,1.0,3.4205,2.7703,5.9632,5.6846,10.529,12.215,5.8511,12.58,20.231,16.283,1.2673000000000002e+46,5.0072e+45,74139000000000.0,54774000000000.0,0.037349,0.0028091,0.0013562,0.00016309,5.5761e-05,3.5414e-06,
