,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28730358900434,-80.7273264329865,48.73532707667167,0.0016087030936106975,9.168311339435372e+18,3.5590441545319485e+18,6084780752017831.0,1074500570579494.8,0.013262760766002949,0.01146486968796429,-0.011748910488870716,6.046426220131967e-05,0.0,0.0,1.0,1.0,0.01810896784576522,0.014086914115898965,-0.0018548759683209523,0.027323094680534867,0.016274986893729648,0.06199207613670141,0.002494107553640428,0.06233378208023769,-0.07565347289479933,0.0826776717682018,3.7386459862169417e+42,7.634678906389296e+42,-113958341702.82318,400395953937.5929,0.0005509869673827623,1.802428075334533e-05,1.6255011693997038e-05,1.493175914086182e-07,5.071752728956537e-07,3.573933539998654e-08,
std,8.473989246193993,0.03330266110534227,16.27889385820612,0.3242342405335606,0.1626708357347614,0.012260668038317907,4.523715140069693e+19,2.710449216798845e+19,2.7514617392117916e+16,8213345602338566.0,0.191978906780283,0.08753815200257985,0.018765880114923233,0.00039423736729637113,0.0,0.0,0.0,0.0,0.17095469245176825,0.10741311983061026,0.38804006541342795,0.20883813558135902,0.494922729395066,0.47320675583211685,0.7145891747977099,0.48206020047909387,0.7100954437386024,0.6327044857543946,1.1517697544815178e+44,5.821059920443745e+43,1693235415972.6633,3007691982080.3057,0.0019591525619962083,0.00010084375827413234,5.659667348987156e-05,5.377191996587611e-06,2.3214246917604838e-06,1.728100392497267e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00016446,-1.3651e+21,3.646e+17,-2.8917e+17,108690000000000.0,-8.233,0.0011704,-0.15606,8.2908e-15,0.0,0.0,1.0,1.0,-1.9752,0.0014393,-12.95,0.0027846,-10.8,0.0063408,-27.377,0.0062638,-14.613,0.0084082,-3.3992e+45,7.8036e+41,-58607000000000.0,38551000000.0,-0.032245,2.1441e-14,-0.001243,-5.0075e-05,1.4931e-16,7.1997e-18,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00030223,-5.747e+16,6.6686e+17,-961030000000000.0,199340000000000.0,0.0044718,0.002146,-0.014871,1.2059e-12,0.0,0.0,1.0,1.0,-0.0084217,0.002644,-0.0076756,0.0051211,-0.018427,0.011624,-0.013286,0.011622,-0.17808,0.01549,-2.0646e+41,1.4335e+42,-189370000000.0,75575000000.0,0.00010636,1.7637e-12,-1.0209e-07,-9.6287e-07,9.7189e-15,6.2361e-16,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00040648,7.4157e+17,8.9859e+17,295590000000000.0,269270000000000.0,0.021985,0.0028909,-0.0057628,4.3888e-12,0.0,0.0,1.0,1.0,0.0095853,0.0035587,0.014971,0.0068966,0.040306,0.015636,0.01153,0.015656,-0.058122,0.020857,1.646e+42,1.9282e+42,-119070000000.0,101550000000.0,0.00044125,4.7559e-12,1.34e-05,-2.4122e-07,4.0513e-14,2.4325e-15,
75%,100.0,0.06,78.373329,-80.426659,48.907955,0.00050372,5.5745e+18,1.1142e+18,2349800000000000.0,333550000000000.0,0.032022,0.003583,-0.0018893,3.7118e-10,0.0,0.0,1.0,1.0,0.035411,0.0044106,0.032042,0.0085164,0.081786,0.019385,0.045736,0.019264,-0.030985,0.025818,3.4854e+42,2.3905e+42,-52965000000.0,126820000000.0,0.00077052,5.7855e-10,2.7322e-05,6.1727e-07,6.4269e-12,4.013e-13,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.33359,4.0074e+20,7.3952e+20,2.293e+17,2.17e+17,3.8112,2.3865,0.073097,0.01424,0.0,0.0,1.0,1.0,5.43,2.9222,5.833,5.7096,11.792,12.906,12.688,13.388,18.377,17.278,4.985e+45,1.5844e+45,28538000000000.0,85575000000000.0,0.036823,0.0035266,0.0014649,0.00015834,6.1484e-05,5.0703e-06,
