,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,0.0
mean,98.47859690844233,0.06413644470868188,64.29573692716991,-80.72713169768122,48.7353873528538,0.0015969736355529143,7.938614587752679e+18,3.5868169322235346e+18,6285978003654281.0,1064807583234245.0,-0.011984685906688447,0.011399271730083241,-0.01572410660019721,8.383437074062477e-05,0.0,0.0,1.0,1.0,-0.03923538486935192,0.014031174078478021,0.012365204588882303,0.027503093519619416,-0.07665619014684898,0.06186134021997628,-0.005653635780618303,0.06120880517241361,-0.047197994051456624,0.08225478189655151,3.398766514435208e+42,7.625246275267544e+42,-29501461206.599285,567062113258.0261,12542186019946.492,16200955083234.244,0.0006001687082009523,2.9519389421728516e-05,9.452054576414972e-06,-9.307576946706603e-07,8.583161933531879e-07,5.941600190409819e-08,
std,8.47520844495104,0.033301872033019,16.275509677932465,0.32410863943877133,0.16268004962618388,0.012730381948650631,4.618305100059028e+19,2.8563322307554873e+19,2.810608062760309e+16,8516177618033757.0,0.19998940031761622,0.09085363044083747,0.02389900089193537,0.0002710106708165515,0.0,0.0,0.0,0.0,0.1748148412099939,0.111841733232962,0.33698677303885755,0.21901593189313673,0.5127026749065937,0.4934945055801837,0.8023948269149855,0.4868749788476464,0.8395893000626226,0.6550320073272469,1.2134122946958103e+44,6.079962610811297e+43,2980851998540.9727,4506382393341.067,208789170038005.62,129170622209767.73,0.0021386515705329695,0.00011926819389825198,3.2742245203072364e-05,4.485605444142726e-06,2.703549871901433e-06,2.1273334419138588e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017313,-1.3667e+21,3.8794e+17,-3.5244e+17,116100000000000.0,-9.2518,0.0012351,-0.14606,3.7181e-14,0.0,0.0,1.0,1.0,-2.3225,0.0015199,-12.716,0.0029736,-10.728,0.0067056,-32.205,0.0066021,-13.082,0.0088986,-3.5616e+45,8.277299999999999e+41,-44734000000000.0,58623000000.0,-8234600000000000.0,1757400000000.0,-0.034734,5.1065e-14,-0.00033404,-1.7832e-05,3.1307e-16,1.5424e-17,
25%,100.0,0.06,49.391771000000006,-81.04978,48.56431875,0.0003252925,-1.378175e+18,7.28875e+17,-748542500000000.0,215632500000000.0,-0.021241,0.002316575,-0.0194925,4.901675e-12,0.0,0.0,1.0,1.0,-0.06734124999999999,0.002858275,-0.0005220725,0.005599425,-0.104365,0.01259275,-0.018897999999999998,0.01250975,-0.1633925,0.01674925,-4.455925e+41,1.55265e+42,-63267000000.0,115397500000.0,1003925000000.0,3300950000000.0,7.37235e-05,5.5483249999999996e-12,-5.858775e-06,-1.9327e-06,4.394775e-14,2.7693000000000003e-15,
50%,100.0,0.06,64.391582,-80.59047699999999,48.709863999999996,0.00038853,-5.39825e+17,8.72125e+17,568125000000000.0,258845000000000.0,-0.0032182,0.00277145,-0.0056114,9.86005e-10,0.0,0.0,1.0,1.0,-0.04735,0.0034148499999999997,0.023058000000000002,0.0067202,-0.0464945,0.015050000000000001,0.0044747499999999996,0.0151495,-0.028361499999999998,0.020084499999999998,1.4466499999999998e+42,1.85475e+42,6600750000.0,138305000000.0,4970900000000.0,3941650000000.0,0.00045564499999999996,1.57965e-09,8.346649999999999e-06,-1.1813e-06,1.7184e-11,1.2559500000000001e-12,
75%,100.0,0.06,78.3773935,-80.4266475,48.90796075,0.00047056,4.639575e+18,1.05545e+18,2425375000000000.0,312932500000000.0,0.005823425,0.0033583000000000003,-0.00125635,3.1712000000000004e-05,0.0,0.0,1.0,1.0,-0.021743,0.004134925,0.03958275,0.00810325,-0.0055575,0.0182155,0.04023125,0.01801975,-0.001996025,0.024220000000000002,3.3669249999999996e+42,2.24555e+42,69470000000.0,167160000000.0,12481250000000.0,4771825000000.0,0.0008024874999999999,3.13465e-05,2.299075e-05,-3.875075e-07,4.813175e-07,3.045725e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.34412,4.2065e+20,7.6866e+20,2.308e+17,2.4181e+17,3.4226,2.458,0.042813,0.0039567,0.0,0.0,1.0,1.0,5.97,3.0274,4.41,5.9163,12.296,13.362,12.204,13.162,33.484,17.704,5.1096e+45,1.6454e+45,118520000000000.0,116550000000000.0,4699100000000000.0,3491900000000000.0,0.047133,0.0036934,0.00042688,0.00013327,7.3665e-05,5.3795e-06,
