,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0015440518484398176,1.0372105176892135e+19,3.4866639316493466e+18,6436712859583953.0,1010289578008915.2,-0.009347944063209506,0.011199118216939065,-0.0404506041132244,0.00014754447833075028,0.0,0.0,1.0,1.0,0.03522439271827637,0.013596353610698404,0.008902942717681996,0.026705080713224468,-0.04170040388362252,0.059950170133729684,-0.034265701167607736,0.060123209806834936,-0.08928788016017823,0.07975706427934635,-1.5913129277563158e+42,9.662041931649335e+42,75900485594.35364,259187118870.7281,11960656077836.553,15713512421991.084,0.0003459657422080238,3.602980485400138e-05,1.2204157435087638e-05,2.1813184199702672e-07,1.2069468556861908e-06,8.154047714288842e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012181778593620124,4.415374952776837e+19,2.7523883835253723e+19,2.77641785281805e+16,7958775040070070.0,0.16926004072887932,0.08841258875500133,0.035128017707902914,0.0005779131941094647,0.0,0.0,0.0,0.0,0.17191277044060801,0.10726484944961459,0.3447172682626926,0.21080507856638647,0.5033588347492264,0.4730338428385116,0.7045875021278284,0.47496366022994646,0.7114114756453002,0.6297351751549982,9.659917803368576e+43,7.622748822704317e+43,1377700018700.3203,2050984597702.1418,182794787554678.8,123984066603111.2,0.0023238517613552085,0.0001317789865532236,6.344891239354142e-05,4.5764057471282235e-06,4.429349198150336e-06,3.324480940988634e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017823,-1.1462e+21,4.0058e+17,-3.2637e+17,116290000000000.0,-7.6393,0.0012914,-0.15933,4.4716e-14,0.0,0.0,1.0,1.0,-2.1236,0.0015694,-11.473,0.0030737,-13.13,0.0069132,-22.529,0.0068244,-13.321,0.0091727,-2.5169000000000002e+45,1.1150999999999999e+42,-13821000000000.0,28642000000.0,-7874100000000000.0,1813100000000.0,-0.02672,9.797e-14,-0.00035044,-4.097e-05,2.4147e-16,1.9686e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00029145,4.3159e+17,6.5684e+17,-598860000000000.0,190980000000000.0,-0.018788,0.0021096,-0.063323,4.5812e-12,0.0,0.0,1.0,1.0,0.0075545,0.0025671,0.0040322,0.0050614,-0.075992,0.011322,-0.039583,0.011494,-0.19558,0.015076,-3.9121999999999996e+42,1.8247e+42,18139000000.0,48926000000.0,-245730000000.0,2964400000000.0,-0.00024921,5.0332e-12,-1.2012e-05,-8.1792e-07,3.6422e-14,2.427e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00034258,1.1932e+18,7.7121e+17,698410000000000.0,224620000000000.0,-8.8169e-05,0.0024824,-0.03364,9.8868e-10,0.0,0.0,1.0,1.0,0.026251,0.0030175,0.026924,0.0059367,-0.015348,0.013303,-0.015297,0.013583,-0.073246,0.017694,1.0281e+41,2.1448e+42,45816000000.0,57352000000.0,3102100000000.0,3486000000000.0,0.00014967,1.1508e-09,8.9275e-06,2.183e-08,1.5821e-11,8.3368e-13,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00044054,6.5312e+18,9.9196e+17,2549400000000000.0,288160000000000.0,0.0098358,0.0031919,-0.013552,4.9871e-05,0.0,0.0,1.0,1.0,0.053051,0.0038773,0.044359,0.0076067,0.02221,0.017101,0.020132,0.017071,-0.045722,0.022742,4.0329e+42,2.7571e+42,74533000000.0,73819000000.0,10627000000000.0,4482200000000.0,0.0004994,3.2291e-05,2.9221e-05,9.9581e-07,5.4602e-07,3.6765e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.32329,4.1028e+20,7.3159e+20,2.3035e+17,2.1009e+17,2.4707,2.3494,0.18396,0.012482,0.0,0.0,1.0,1.0,5.0857,2.8475,3.1911,5.6234,10.718,12.561,4.9558,12.847,21.777,16.778,3.0231e+45,2.0224e+45,46522000000000.0,54635000000000.0,4047200000000000.0,3290400000000000.0,0.044781,0.0024651,0.0011976,0.00016381,9.6589e-05,1.0652e-05,
