,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28657035304593,-80.72732109569083,48.73531587191684,0.0017735390252600308,1.05728074778009e+19,4.03119588112927e+18,5402540384873700.0,1326782808320951.0,-0.029687476781248088,0.012663427132243707,-0.007189647315762838,4.316757626997515e-05,0.0,0.0,1.0,1.0,-0.00826954252065379,0.015609058484398221,-0.010067828093551213,0.030536208231797854,-0.024125465854086144,0.06864893997028233,-0.049282649922466566,0.06739548475482918,0.08990911228380372,0.0912424549182763,1.8799293355126335e+42,8.457680983655273e+42,-81207810265.97325,1131112144130.7578,17153413086537.89,17961911441307.58,0.0007621781828202082,2.3832404898597426e-05,4.671495671441306e-05,1.2438494018728111e-06,7.030421825213725e-07,4.539630768679432e-08,
std,8.473989246193993,0.03330266110534227,16.278458158055688,0.32423999553829624,0.16265941126658337,0.014654657336619296,5.003644335007103e+19,3.3341077632762868e+19,2.8279650485818044e+16,1.095543300571823e+16,0.22485061344276858,0.10461976871019547,0.01283311202757649,0.00015640259290114535,0.0,0.0,0.0,0.0,0.20001366798448808,0.12893737533454355,0.35220012408629314,0.2518012305707285,0.5951471328564099,0.5671839007448484,0.7760729499726251,0.556644684782476,0.821716784592827,0.7535701919905643,1.475401409409388e+44,6.988408144222252e+43,3004639936968.4233,9532171378388.037,209732503555846.34,148416895418732.1,0.0016244400178345693,9.385326838991863e-05,4.160864094894374e-05,6.3317014726163115e-06,2.2954391130580887e-06,1.651424289748621e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017523,-1.6931e+21,3.9895e+17,-3.8307e+17,114180000000000.0,-10.657,0.0012482,-0.10375,2.64e-14,0.0,0.0,1.0,1.0,-1.5683,0.00154,-12.716,0.0030036,-14.709,0.0067903,-25.271,0.0066246,-12.39,0.0089828,-4.1986e+45,8.3801e+41,-127310000000000.0,79494000000.0,-7627100000000000.0,1775400000000.0,-0.026642,1.1933e-13,-0.00049384,-1.707e-05,4.9871e-16,1.922e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00038804,1.4143e+18,8.795e+17,-1715400000000000.0,272060000000000.0,-0.039005,0.002769,-0.0084798,4.8812e-12,0.0,0.0,1.0,1.0,-0.037065,0.0034168,-0.024586,0.0067068,-0.050572,0.015022,-0.06172,0.014874,-0.015673,0.01998,-2.0498e+42,1.8498e+42,-39062000000.0,242270000000.0,4579700000000.0,3929900000000.0,0.00026137,8.4446e-12,2.6957e-05,2.2115e-08,9.3531e-14,5.8716e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00043618,2.2744e+18,9.9106e+17,-387220000000000.0,316910000000000.0,-0.020474,0.0031134,-0.002564,4.2088e-10,0.0,0.0,1.0,1.0,-0.018533,0.0038403,0.0004601,0.0075337,0.0054425,0.016884,-0.03819,0.016693,0.10762,0.022471,-2.9129e+40,2.0791999999999998e+42,21364000000.0,289020000000.0,8986200000000.0,4415600000000.0,0.00060337,1.0199e-09,4.5374e-05,1.0539e-06,1.4661e-11,8.7644e-13,
75%,100.0,0.06,78.373329,-80.426659,48.907829,0.00049922,7.2827e+18,1.138e+18,1466200000000000.0,365320000000000.0,-0.01145,0.0035618,-0.00057482,3.8129e-06,0.0,0.0,1.0,1.0,0.0065805,0.0043981,0.017455,0.0085871,0.04826,0.019332,-0.0039695,0.01892,0.13441,0.025677,1.877e+42,2.3815999999999998e+42,85189000000.0,337260000000.0,16480000000000.0,5059000000000.0,0.00095442,6.8321e-06,6.3782e-05,2.0846e-06,8.764e-08,5.9248e-09,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.46322,4.4809e+20,1.0563e+21,2.2737e+17,3.1968e+17,4.7837,3.3025,0.069785,0.0028814,0.0,0.0,1.0,1.0,7.3537,4.0667,4.7851,7.9423,12.494,17.925,12.701,17.638,33.266,23.821,6.766600000000001e+45,2.209e+45,61030000000000.0,340910000000000.0,5285100000000000.0,4690700000000000.0,0.028203,0.0029022,0.0012277,0.00034168,5.7155e-05,5.7852e-06,
