,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.00141868603268945,1.015305608037146e+19,3.1221061783061e+18,7869613612118870.0,1057810962852897.5,0.02979930516219904,0.011222122199108498,0.010624220569450173,0.00020998479616853838,0.0,0.0,1.0,1.0,0.02149735130912928,0.015980154947994072,-0.017105890290044605,0.03440281637444276,0.0074774614243685485,0.05210471738484406,-0.06905111330549775,0.08759438484398199,-0.31787241733848304,0.18008375750371441,-1.1431947673105538e+41,6.88257471619614e+42,23250193618.751858,248114872808.32095,-757594045081.7236,14582024517087.668,6.684189599108473e-05,3.6015911533517964e-05,8.867339938187122e-07,-2.2890607152154526e-07,1.6093453165468663e-06,1.0825254949414416e-07,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.011419127421854252,4.498132753027942e+19,2.512286172112028e+19,3.15246023973977e+16,8515055328246069.0,0.11858457249217379,0.09033827176160397,0.01133263995027477,0.0005725911195721189,0.0,0.0,0.0,0.0,0.18565634242259207,0.12863612821553883,0.6796309370126731,0.27702131917491424,0.49465537708603236,0.4194437121034592,0.9006886155908802,0.7069236876642043,2.6455350261585933,1.4513006919127824,1.0119906831935489e+44,5.538333625277392e+43,1798198062880.773,2001744716476.5818,176178574690585.22,117360507956930.45,0.002205626503933552,0.00012174950272423288,7.953691357691611e-05,5.722136738621543e-06,3.985024943195693e-06,2.6708241731352566e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017193,-1.0769e+21,3.7875e+17,-1.497e+17,128410000000000.0,-2.5026,0.0013591,-0.1056,3.4096e-14,0.0,0.0,1.0,1.0,-2.4126,0.0019378,-29.657,0.0041686,-16.317,0.0063116,-24.721,0.010576,-73.765,0.021818,-2.8604e+45,8.3332e+41,-17875000000000.0,29608000000.0,-7709500000000000.0,1764800000000.0,-0.047261,9.9096e-14,-0.00077188,-1.8506e-05,2.7893e-16,3.0612e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00024612,-4.074e+16,5.4224e+17,-480700000000000.0,182950000000000.0,0.0044441,0.0019468,0.0033684,1.1004e-11,0.0,0.0,1.0,1.0,-0.0049573,0.0027819,-0.028516,0.0059648,-0.036161,0.0090752,-0.18558,0.015241,-0.33436,0.031358,-3.5267e+42,1.1949e+42,-36468000000.0,42900000000.0,-5789300000000.0,2536100000000.0,-0.00048384,6.9971e-12,-2.3764e-05,-1.1001e-06,1.0647e-13,7.135e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00031818,7.301e+17,7.0092e+17,943750000000000.0,236900000000000.0,0.025224,0.0025175,0.0078803,5.1951e-09,0.0,0.0,1.0,1.0,0.0117,0.0035905,0.0031499,0.0077157,0.013478,0.011712,-0.06491,0.019644,-0.25546,0.040411,-9.3602e+41,1.5447e+42,-7041800000.0,55560000000.0,-2321100000000.0,3275700000000.0,5.039e-05,4.0688e-09,-3.8516e-06,-5.9358e-07,1.0122e-10,7.1139e-12,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00036422,6.3607e+18,8.014e+17,3362000000000000.0,272230000000000.0,0.052964,0.0028795,0.015008,0.00011221,0.0,0.0,1.0,1.0,0.042369,0.0041012,0.04421,0.0088314,0.044393,0.013373,-0.027809,0.022425,-0.09928,0.046181,1.333e+42,1.7674e+42,14792000000.0,63468000000.0,672410000000.0,3746000000000.0,0.00029848,4.494e-05,1.5735e-05,-5.9988e-08,1.3356e-06,8.6083e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.27398,4.2421e+20,6.0167e+20,2.6735e+17,2.0243e+17,3.0077,2.1666,0.067511,0.0083966,0.0,0.0,1.0,1.0,7.5459,3.0867,6.6684,6.6449,8.9924,10.071,28.506,16.875,62.149,34.711,3.562e+45,1.33e+45,70333000000000.0,48160000000000.0,2405100000000000.0,2819400000000000.0,0.028881,0.0027078,0.0027425,0.00015116,9.5173e-05,6.3133e-06,
