,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.46508172362556,0.06399851411590071,64.27171365230299,-80.7275620190192,48.73522092154538,0.0015940114829123327,1.0617926085750966e+19,7.808376080237721e+18,6836134871596137.0,1060758992570579.5,-0.0077168946287102524,0.020958705765230366,-0.006155938054154065,7.282654228631896e-05,0.0,0.0,1.0,1.0,0.04626771560573533,0.03430627898959877,-0.005658122009806838,0.04625550698365522,-0.03467580575898959,0.0854276028826152,-0.037435746838543824,0.0849481141158989,-0.09698125607429424,0.10016637622585409,-1.2843890803655288e+42,1.2473870668647858e+43,-112145844683.50668,720927446656.7607,0.00032909475259772485,1.706846432979038e-05,8.397185451449903e-06,-6.47296694490754e-08,3.964036602984774e-07,1.51969455644104e-08,
std,8.510138513652574,0.03200111004582274,16.276524553905286,0.32441534613709855,0.16263291139286254,0.010808202820872444,8.552859769617655e+19,5.2878401018373276e+19,2.8149852475492424e+16,7130509555365681.0,0.14031236629739519,0.14216464228257855,0.014186056792745188,0.0003281942426335241,0.0,0.0,0.0,0.0,0.37335639143913024,0.23257889646690397,0.7337691182843546,0.31353539006125397,0.5921787334708498,0.5795440821992852,1.0156005133388464,0.5764473660188238,0.9701956936633354,0.6793317154151696,1.4424456014022919e+44,8.451938623553791e+43,5289500869777.429,4939793360334.928,0.0014895338047915812,7.118716963187884e-05,0.0001308207715105016,1.3597264452114757e-06,1.676284834021831e-06,1.0251111427390354e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017994,-2.2223e+21,8.8121e+17,-2.489e+17,119000000000000.0,-2.6504,0.002362,-0.1391,4.2296e-15,0.0,0.0,1.0,1.0,-6.9457,0.0038653,-33.467,0.0052118,-10.48,0.0096392,-43.403,0.0095775,-19.936,0.011308,-6.151e+45,1.4065e+42,-77323000000000.0,79425000000.0,-0.0098843,2.2737e-15,-0.00035911,-3.2166e-05,7.0954e-18,4.866700000000001e-19,
25%,100.0,0.06,49.368431,-81.05027,48.564377,0.00037257,-2.8316e+17,1.8236e+18,-286410000000000.0,248700000000000.0,-0.021933,0.0048953,-0.0054424,2.1028e-12,0.0,0.0,1.0,1.0,0.014533,0.0080154,-0.015239,0.010811,-0.10726,0.019955,-0.038695,0.019867,-0.20649,0.023411,-1.9019e+42,2.9131e+42,-152250000000.0,168520000000.0,-6.7139e-05,2.3818e-12,-1.0331e-06,-3.3328e-07,8.6298e-15,3.1366e-16,
50%,100.0,0.06,64.366501,-80.591774,48.709557,0.00045474,3.7095e+18,2.225e+18,882660000000000.0,301750000000000.0,-0.0088533,0.0059773,-0.0014928,7.8603e-12,0.0,0.0,1.0,1.0,0.037955,0.0097844,0.0043822,0.013198,-0.029555,0.024361,-0.013506,0.024305,-0.076555,0.028616,1.5303e+42,3.5542999999999997e+42,-9805900000.0,204500000000.0,0.00010947,6.5036e-12,5.0076e-06,-5.9952e-08,3.6677e-14,1.3106e-15,
75%,100.0,0.06,78.357063,-80.426613,48.907829,0.00053277,6.638e+18,2.6127e+18,2940300000000000.0,356590000000000.0,0.0053171,0.0069976,-7.8832e-05,5.7784e-09,0.0,0.0,1.0,1.0,0.062371,0.011455,0.032554,0.015453,0.022918,0.028541,0.0090295,0.028359,-0.048825,0.033463,3.4453e+42,4.1696e+42,276660000000.0,240800000000.0,0.0004794,6.7939e-09,1.2079e-05,2.1241e-07,8.3803e-11,2.4453e-12,
max,100.0,0.6,95.572578,-80.368744,49.026775,0.25901,1.6419e+21,1.27e+21,2.3619e+17,1.724e+17,3.8585,3.4021,0.022096,0.0091389,0.0,0.0,1.0,1.0,15.776,5.5584,11.408,7.4891,17.963,13.883,14.092,13.786,37.962,16.269,3.3057e+45,2.0285e+45,134510000000000.0,116610000000000.0,0.050494,0.0015325,0.0073804,3.6286e-05,3.0849e-05,5.1671e-06,
