,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0015194913789004472,1.1034520688537895e+19,3.4375512808320835e+18,8807702979637444.0,1327762002971768.2,-0.01255547517908766,0.010855129895988138,-0.03153978636202085,0.00014726583286720255,0.0,0.0,1.0,1.0,0.0391739976276374,0.013387273105497761,0.00392309281456166,0.02621483786032693,-0.04073801659257057,0.058825989539375845,-0.043515390887072854,0.05868679444279366,-0.10291812387967321,0.07825520065378917,1.8712257860208024e+42,7.249682918276371e+42,106794446487.66716,251641469242.1991,6341276343655.274,15439287904903.418,0.00037417901796633034,3.3098865442952214e-05,1.5789424436404152e-05,4.3602903041010397e-07,2.4600691841263193e-06,6.36994386824824e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012361897621244785,4.35047261602931e+19,2.7980915057825894e+19,3.7249673671290856e+16,1.0802884922380512e+16,0.1955856008115383,0.08836146911778023,0.031445108127140735,0.0005413820408666041,0.0,0.0,0.0,0.0,0.1668957880294875,0.10889704770224602,0.38876970068001293,0.2132492628653206,0.47327845606986935,0.47868767928250394,0.7132553807953581,0.47684064936926224,0.6811326358902028,0.6367906837868069,1.1351341543854505e+44,5.899399878452062e+43,1774173253267.0657,2048138687554.6143,188254836658172.4,125625072130349.66,0.0023479459913773497,0.00013598129271794745,8.306364763984601e-05,4.8389927831931484e-06,8.66874134625676e-05,2.421218115915641e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017861,-8.0544e+20,4.048e+17,-2.0541e+17,155740000000000.0,-9.1766,0.001275,-0.16178,3.8364e-14,0.0,0.0,1.0,1.0,-1.9402,0.0015734,-13.082,0.0030704,-11.918,0.0069112,-30.073,0.0067956,-10.811,0.0091716,-2.9419e+45,8.5198e+41,-12442000000000.0,29478000000.0,-7673700000000000.0,1814000000000.0,-0.03659,4.8462e-14,-0.0028391,-2.9087e-05,1.9608e-16,1.2041e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00029745,4.3752e+17,6.7083e+17,-835410000000000.0,259840000000000.0,-0.021373,0.0021215,-0.044957,4.2653e-12,0.0,0.0,1.0,1.0,0.010997,0.0026226,0.0040373,0.0051521,-0.077555,0.011511,-0.047784,0.011681,-0.21372,0.015347,-1.8327999999999998e+42,1.4175e+42,34072000000.0,49432000000.0,-749120000000.0,3021500000000.0,-0.00022798,4.2553e-12,-5.3402e-06,-6.2401e-07,2.9056e-14,1.824e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00035154,1.1898e+18,7.9328e+17,881840000000000.0,307270000000000.0,-0.0012374,0.0025088,-0.02264,6.9235e-10,0.0,0.0,1.0,1.0,0.030323,0.003099,0.02368,0.0060926,-0.019825,0.01361,-0.020811,0.013828,-0.069379,0.018151,3.0306999999999998e+41,1.6753e+42,58152000000.0,58311000000.0,2840500000000.0,3570900000000.0,0.00017089,5.9468e-10,1.0268e-05,1.6511e-07,6.3813e-12,3.8415e-13,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00043975,6.693e+18,9.9138e+17,3594200000000000.0,384900000000000.0,0.0083373,0.0031385,-0.0084274,4.9691e-05,0.0,0.0,1.0,1.0,0.056691,0.0038727,0.038874,0.0075689,0.021969,0.017018,0.0083511,0.016875,-0.043445,0.022605,2.1047e+42,2.0975999999999998e+42,83364000000.0,72668000000.0,8522800000000.0,4467700000000.0,0.00063832,2.7737e-05,2.7286e-05,1.0684e-06,4.1793e-07,2.6746e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.32531,4.3244e+20,7.341e+20,3.2804e+17,2.8542e+17,3.3766,2.3211,0.108,0.0088058,0.0,0.0,1.0,1.0,5.9542,2.8662,3.0147,5.5935,9.6552,12.59,8.5044,12.423,22.341,16.705,5.0243e+45,1.552e+45,63623000000000.0,53949000000000.0,3786100000000000.0,3306100000000000.0,0.04499,0.0028147,0.001344,0.00014802,0.0050254,6.6374e-06,
