; Calib.Test.Wavelength	Calib.Test.RMS	
;  4.2508e+002	 9.0161e-003	
;  4.3508e+002	 8.9644e-003	
;  4.4510e+002	 4.1773e-003	
;  4.5514e+002	 2.4430e-003	
;  4.6513e+002	 5.3984e-003	
;  4.7516e+002	 2.8370e-003	
# Results obtained using Qdoas (Qdoas version BETA - 17 March 2021), Royal Belgian Institute for Space Aeronomy (BIRA-IASB), http://uv-vis.aeronomie.be/software/QDOAS
# Date (DD/MM/YYYY)	Time (hh:mm:ss)	Scans	Tint	SZA	Longitude	Latitude	Test.RMS	Test.SlCol(O3)	Test.SlErr(O3)	Test.SlCol(NO2)	Test.SlErr(NO2)	Test.SlCol(intensityWavesLogVIS_PC1)	Test.SlErr(intensityWavesLogVIS_PC1)	Test.Shift(intensityWavesLogVIS_PC1)	Test.Err Shift(intensityWavesLogVIS_PC1)	Test.Stretch(intensityWavesLogVIS_PC1)1	Test.Stretch(intensityWavesLogVIS_PC1)2	Test.Err Stretch(intensityWavesLogVIS_PC1)1	Test.Err Stretch(intensityWavesLogVIS_PC1)2	Test.SlCol(intensityWavesLogVIS_PC2)	Test.SlErr(intensityWavesLogVIS_PC2)	Test.SlCol(intensityWavesLogVIS_PC3)	Test.SlErr(intensityWavesLogVIS_PC3)	Test.SlCol(intensityWavesLogVIS_PC4)	Test.SlErr(intensityWavesLogVIS_PC4)	Test.SlCol(intensityWavesLogVIS_PC5)	Test.SlErr(intensityWavesLogVIS_PC5)	Test.SlCol(intensityWavesLogVIS_PC6)	Test.SlErr(intensityWavesLogVIS_PC6)	Test.SlCol(O4)	Test.SlErr(O4)	Test.SlCol(CLD)	Test.SlErr(CLD)	Test.Shift(Spectrum)	Test.Err Shift(Spectrum)	Test.Stretch(Spectrum)1	Test.Stretch(Spectrum)2	Test.Err Stretch(Spectrum)1	Test.Err Stretch(Spectrum)2	
23/08/2022	18:10:22	   53	    0.100000	   38.339302	  -81.360825	   48.571117	 2.9117e-003	 3.0658e+019	 6.3651e+018	-1.0180e+015	 1.9140e+015	-3.1143e-002	 2.0784e-002	 1.0581e-002	 2.8126e-004	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 3.1759e-002	 2.5554e-002	-5.0181e-002	 4.9749e-002	-4.0725e-002	 1.1207e-001	 4.3583e-002	 1.1117e-001	-3.7291e-001	 1.5226e-001	 3.6080e+043	 1.3869e+043	-1.2317e+011	 1.2298e+012	-7.5455e-003	 6.5975e-004	 6.8349e-005	 1.3977e-005	 1.5044e-005	 1.2141e-006	
23/08/2022	18:10:27	    1	    0.100000	   38.343441	  -81.360596	   48.571186	 2.0909e-003	 5.2878e+018	 4.5556e+018	 5.0238e+015	 1.3351e+015	-3.8598e-002	 1.4878e-002	-7.4810e-004	 2.0762e-013	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 4.7096e-002	 1.8294e-002	 1.2149e-001	 3.5268e-002	-1.0048e-001	 8.0464e-002	-6.7121e-002	 7.9329e-002	 2.0854e-002	 1.0716e-001	 2.0834e+043	 9.9645e+042	-1.3546e+012	 8.5570e+011	-6.7663e-003	 3.2259e-013	-1.9186e-005	 3.3987e-007	 2.5494e-015	 1.4295e-016	
23/08/2022	18:10:27	    1	    0.100000	   38.343445	  -81.360588	   48.571190	 1.8361e-003	 1.2194e+019	 4.0345e+018	 5.1077e+015	 1.3556e+015	-3.3801e-002	 1.3058e-002	-3.1625e-003	 4.8903e-007	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 3.7666e-002	 1.6075e-002	 1.9508e-002	 3.1210e-002	-2.9574e-002	 7.0862e-002	-1.5214e-001	 6.9977e-002	-8.4382e-002	 9.4050e-002	 1.6252e+043	 8.7425e+042	-3.4652e+011	 7.1983e+011	-5.4720e-003	 3.4782e-007	 1.0324e-005	 5.2595e-007	 1.7353e-009	 3.7751e-010	
23/08/2022	18:10:28	    6	    0.100000	   38.344269	  -81.360558	   48.571205	 1.0415e-003	 1.4485e+019	 2.2717e+018	 2.9930e+015	 6.9952e+014	-1.1335e-002	 7.4259e-003	 7.4971e-003	 2.9620e-012	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 5.0581e-002	 9.1198e-003	 4.5767e-002	 1.7601e-002	 9.6634e-002	 4.0073e-002	 3.6762e-002	 3.9641e-002	-1.2944e-001	 5.3547e-002	 3.6545e+043	 4.9688e+042	-9.8583e+011	 4.4236e+011	-6.9923e-003	 1.7615e-012	 3.2644e-005	 1.9528e-006	 1.1826e-014	 2.0679e-016	
23/08/2022	18:10:28	   23	    0.100000	   38.344341	  -81.360458	   48.571259	 6.2566e-004	 1.4135e+019	 1.3688e+018	 3.4348e+015	 4.0202e+014	-2.9774e-002	 4.4512e-003	-9.5332e-003	 1.8586e-012	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 9.7933e-003	 5.4712e-003	 5.0238e-002	 1.0563e-002	-7.7216e-002	 2.4050e-002	-2.9051e-002	 2.3855e-002	-1.7290e-001	 3.2143e-002	 2.2649e+043	 2.9824e+042	-3.8467e+011	 2.5389e+011	-5.2612e-003	 3.1134e-012	 1.0417e-005	 1.3745e-006	 9.9437e-015	 1.2891e-015	
23/08/2022	18:10:30	    4	    0.100000	   38.346020	  -81.360367	   48.571312	 1.3360e-003	 1.6596e+019	 2.9046e+018	 3.4889e+015	 8.6509e+014	-2.8623e-002	 9.4963e-003	-1.3520e-002	 1.5356e-010	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 1.4016e-002	 1.1690e-002	 4.4794e-002	 2.2583e-002	-9.7218e-002	 5.1474e-002	-2.1046e-002	 5.1200e-002	-1.2740e-001	 6.8750e-002	 2.5920e+043	 6.3680e+042	-6.2777e+011	 5.3025e+011	-5.8519e-003	 2.5783e-010	-4.8522e-005	 8.0968e-008	 2.7460e-012	 1.3830e-013	
23/08/2022	18:10:31	    4	    0.100000	   38.346848	  -81.360344	   48.571323	 1.2155e-003	 1.1380e+019	 2.6612e+018	 4.2259e+015	 7.8784e+014	-2.4488e-002	 8.6431e-003	-3.1952e-003	 4.5655e-013	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 1.5052e-002	 1.0633e-002	 4.9741e-002	 2.0492e-002	 2.2156e-002	 4.6759e-002	-4.3003e-002	 4.6143e-002	-1.9612e-001	 6.2238e-002	 1.9189e+043	 5.7941e+042	-4.7067e+011	 4.6412e+011	-5.8959e-003	 2.8845e-012	-5.9823e-005	-6.3218e-007	 5.9341e-015	 4.9868e-016	
23/08/2022	18:10:31	    4	    0.100000	   38.346863	  -81.360313	   48.571339	 1.3294e-003	 1.2202e+019	 2.9259e+018	 5.6214e+015	 1.0346e+015	-3.3208e-002	 9.5056e-003	 1.0851e-002	 1.4807e-013	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 5.3784e-002	 1.1675e-002	 5.7109e-002	 2.2785e-002	-1.9340e-002	 5.1127e-002	-9.2013e-002	 5.0834e-002	-1.9618e-001	 6.8018e-002	 1.5741e+043	 6.3294e+042	-5.3180e+011	 4.8203e+011	-6.1323e-003	 4.6857e-013	 8.1160e-006	-9.7109e-007	 1.0492e-015	 1.2398e-016	
23/08/2022	18:10:32	   13	    0.100000	   38.347710	  -81.360260	   48.571365	 8.8974e-004	 1.1239e+019	 1.9444e+018	 4.0910e+015	 5.7327e+014	-3.3136e-002	 6.3280e-003	-5.2767e-003	 8.6878e-012	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 1.8681e-002	 7.7895e-003	 5.0805e-002	 1.5006e-002	-6.5113e-002	 3.4280e-002	-3.5560e-002	 3.3821e-002	-1.3873e-001	 4.5962e-002	 2.5067e+043	 4.2405e+042	-2.7999e+011	 3.3787e+011	-5.1321e-003	 1.7496e-011	-3.2990e-005	-1.5730e-006	 2.8338e-013	 8.0263e-015	
23/08/2022	18:10:33	    2	    0.100000	   38.348545	  -81.360207	   48.571388	 1.4619e-003	 1.1868e+019	 3.1862e+018	 6.0269e+015	 1.0797e+015	-5.0692e-002	 1.0428e-002	 1.7949e-003	 2.8910e-012	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 6.1195e-002	 1.2820e-002	 8.8926e-003	 2.4782e-002	-9.3969e-002	 5.6211e-002	-1.2123e-001	 5.5494e-002	-2.1097e-001	 7.4591e-002	 1.9322e+043	 6.9615e+042	-6.8887e+011	 5.6272e+011	-6.0224e-003	 1.6460e-011	-3.5554e-005	 1.6568e-006	 1.1387e-013	 5.8379e-015	
23/08/2022	18:10:33	    4	    0.100000	   38.348560	  -81.360191	   48.571396	 7.4434e-004	 1.0601e+019	 1.6336e+018	 3.2938e+015	 5.7863e+014	-2.9382e-002	 5.3238e-003	 1.1055e-003	 2.1249e-011	 0.0000e+000	 0.0000e+000	 1.0000e+000	 1.0000e+000	 7.3549e-003	 6.5373e-003	 3.9693e-002	 1.2739e-002	-9.6518e-002	 2.8618e-002	-2.5408e-002	 2.8346e-002	-2.2392e-001	 3.7981e-002	 1.9323e+043	 3.5446e+042	-2.1187e+010	 2.8220e+011	-5.2382e-003	 1.5398e-011	-2.6307e-006	-2.4556e-008	 9.2386e-013	 6.0851e-014	
