,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0015152243476968831,9.14303895789005e+18,9.851232481426491e+18,6527356532956909.0,1035326169390787.5,-0.00966939965257058,0.011044833937592835,-0.04807921900029721,0.0001501318678917718,0.0,0.0,1.0,1.0,0.03530304321545314,0.01347173402674587,0.007929995991084699,0.02737070772659739,-0.039855591285747435,0.060411164427934594,-0.020440040740356536,0.05963665518573557,-0.09015045904606234,0.08062314716196112,-2.4711929506092063e+42,1.48426044279346e+43,75510611682.88261,262233109361.06982,10007221505468.053,16933993432392.273,0.00033523476304903423,3.6150923735577244e-05,7.513480949551236e-06,-2.0313556505200582e-07,1.3078417523160069e-06,8.707331226016388e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.01210539099564021,9.116056624968337e+19,7.867789355713952e+19,2.808764577906386e+16,8269908659405283.0,0.20823841650971905,0.08827323019295827,0.035575726974777275,0.00041913365113963654,0.0,0.0,0.0,0.0,0.18504709481996065,0.10766526633600687,0.4068549115909961,0.2191292264563004,0.4541629260237832,0.48282166892560713,0.5814803149627751,0.48002143957615107,0.8167774119115204,0.6450121382547647,1.318267142102105e+44,1.1859853525545993e+44,1813432483679.8755,2101275512668.343,201296677881458.1,135303198311274.12,0.0022490896903062723,0.00010595652441965207,5.2845750939305794e-05,4.508843366208296e-06,3.3595993637929837e-06,2.2404075016871568e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017643,-3.468e+21,1.1482e+18,-3.7861e+17,120090000000000.0,-10.509,0.0012851,-0.15789,6.9313e-14,0.0,0.0,1.0,1.0,-2.1131,0.0015675,-15.149,0.0031895,-11.596,0.007035,-21.48,0.0068437,-16.183,0.0093737,-2.07e+45,1.7276e+42,-14737000000000.0,30598000000.0,-7676600000000000.0,1970600000000.0,-0.037238,1.0753e-13,-0.00041298,-4.8446e-05,2.9633e-16,2.8147e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00028094,6.2638e+17,1.8358e+18,-533390000000000.0,191130000000000.0,-0.018728,0.0020465,-0.073203,8.892e-12,0.0,0.0,1.0,1.0,0.0078803,0.0024952,0.0027492,0.005072,-0.084296,0.011228,-0.03781,0.011087,-0.19132,0.015001,-5.2817999999999996e+42,2.751e+42,-5336400000.0,48697000000.0,-862120000000.0,3136100000000.0,-0.00024533,8.5773e-12,-1.502e-05,-1.1664e-06,9.104e-14,5.9069e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00032681,3.2338e+18,2.137e+18,751030000000000.0,222950000000000.0,0.00049074,0.002382,-0.044434,5.7286e-08,0.0,0.0,1.0,1.0,0.026913,0.0029026,0.025668,0.0059039,-0.019469,0.013066,-0.013489,0.013012,-0.074623,0.01744,-5.4015999999999996e+41,3.2011e+42,25683000000.0,56579000000.0,2713700000000.0,3649100000000.0,0.00015186,5.2618e-08,4.2253e-06,-3.7678e-07,6.4875e-10,4.2434e-11,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00041577,1.0346e+19,2.7145e+18,2753600000000000.0,283220000000000.0,0.010191,0.0030302,-0.02061,9.5836e-05,0.0,0.0,1.0,1.0,0.053661,0.0036926,0.043343,0.0075213,0.021351,0.016618,0.022716,0.016522,-0.04742,0.022186,4.3021e+42,4.0709e+42,51440000000.0,72151000000.0,11267000000000.0,4644300000000.0,0.00050324,4.7218e-05,2.2688e-05,5.5648e-07,1.0708e-06,6.8387e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.37215,1.6044e+21,2.4326e+21,2.3227e+17,2.5274e+17,1.9128,2.7104,0.16668,0.0080233,0.0,0.0,1.0,1.0,7.6594,3.3053,2.9359,6.7457,10.102,14.904,8.6994,14.989,29.183,19.92,4.8291e+45,3.6445e+45,71869000000000.0,65085000000000.0,5163900000000000.0,4153400000000000.0,0.040903,0.0020731,0.0011128,0.00018891,6.2968e-05,4.7504e-06,
