,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28584378514104,-80.72731451589884,48.73530873551268,0.0017497824279346216,9.23675948456463e+18,3.8460996879643515e+18,5630276450692423.0,1188121634472511.2,0.011008463188974756,0.012454072808320957,-0.0041212584615964,3.8268042786444926e-05,0.0,0.0,1.0,1.0,-0.035264799675898954,0.015340875542347705,-0.0060911620104011945,0.029645834502228723,-0.011142766490638925,0.06736581378900452,0.03178933666329869,0.06664854528974742,0.17643710529866283,0.0898230773551262,2.488657813783358e+42,8.323221569093662e+42,-424908650136.70135,1263103509955.4236,0.0006850776164912364,1.6675281803020005e-05,1.5350775939084684e-05,-7.371618694745925e-07,4.062611205496955e-07,2.5250310731727465e-08,
std,8.473989246193993,0.03330266110534227,16.277916714471207,0.3242466830219402,0.16265077974966421,0.014352699285790844,4.948177417898267e+19,3.150479972898716e+19,2.7936077056673824e+16,9668481397640826.0,0.2193993997381037,0.10214199492847055,0.009227400841717965,0.00015651959621549623,0.0,0.0,0.0,0.0,0.20739725577477874,0.1259026734303576,0.4016605975134748,0.24295015781224072,0.5373679822105893,0.5525355871658598,0.7874743910346966,0.5466143445202745,0.7927046174384317,0.7350699803575749,1.414064311787251e+44,6.827438731844687e+43,5027647274157.271,10504540062461.082,0.0017850807612208336,8.182616918957427e-05,2.8941332999354755e-05,2.443204711254388e-06,1.8117957383541743e-06,1.1344029063797174e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017202,-1.6363e+21,3.818e+17,-3.374e+17,112590000000000.0,-10.636,0.0012223,-0.099871,1.4644e-14,0.0,0.0,1.0,1.0,-2.4684,0.0015052,-13.289,0.0028987,-11.203,0.0066228,-25.832,0.0065225,-16.705,0.0089577,-3.6037000000000003e+45,8.1689e+41,-166750000000000.0,88571000000.0,-0.043044,2.2323e-14,-0.00060244,-6.7735e-05,9.1593e-17,5.5913e-18,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00033766,4.4618e+17,7.4286e+17,-1474600000000000.0,227880000000000.0,0.0023647,0.0024022,-0.0047159,2.1523e-12,0.0,0.0,1.0,1.0,-0.063199,0.0029614,-0.01894,0.0057093,-0.041725,0.01301,0.019724,0.012818,0.071303,0.017362,-1.5444e+42,1.6061e+42,-501690000000.0,236880000000.0,0.00022803,3.0395e-12,4.1158e-06,-1.2287e-06,1.6118e-14,9.9591e-16,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00041669,1.2316e+18,9.1539e+17,-176290000000000.0,282300000000000.0,0.019354,0.002965,-0.0014432,9.7633e-12,0.0,0.0,1.0,1.0,-0.04507,0.0036567,0.0035103,0.0070708,0.013144,0.016061,0.043801,0.015908,0.1921,0.021425,3.2835e+41,1.9826999999999998e+42,-256720000000.0,293150000000.0,0.00047109,9.4309e-12,1.1631e-05,-6.6579e-07,9.0717e-14,5.6414e-15,
75%,100.0,0.06,78.373329,-80.426659,48.907829,0.0004859,5.9429e+18,1.0698e+18,1764700000000000.0,331380000000000.0,0.028804,0.0034582,8.1781e-05,2.2774e-09,0.0,0.0,1.0,1.0,-0.019886,0.0042598,0.020066,0.0082383,0.053846,0.018717,0.07666,0.018532,0.21705,0.025002,2.2852e+42,2.3102e+42,-83560000000.0,355370000000.0,0.00096111,3.5824e-09,2.3842e-05,-2.6401e-07,5.1066e-11,3.5823e-12,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.45286,3.8787e+20,9.9571e+20,2.2784e+17,2.9083e+17,3.6463,3.2215,0.08402,0.0022269,0.0,0.0,1.0,1.0,7.2985,3.9691,10.564,7.6775,11.854,17.427,14.712,17.241,20.431,23.163,6.6973e+45,2.1557e+45,91141000000000.0,347380000000000.0,0.037467,0.0023193,0.00054725,4.9388e-05,4.3641e-05,2.6711e-06,
