,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.001521271209509662,1.0826345900089141e+19,3.436219628528963e+18,7596185117970282.0,1129565102526003.0,-0.012102493016909355,0.010868561634472501,-0.027610514657480004,0.00011808029770991565,0.0,0.0,1.0,1.0,0.03879069501396732,0.013389800594353655,0.0028950775337295803,0.026318869598811304,-0.04234866661872213,0.05892626540861801,-0.03194113825242191,0.05919628199108484,-0.10350939359435367,0.07846049420505186,2.736912301399703e+42,7.240793943536421e+42,98243342117.9792,261575580386.32986,7602226195482.912,15467641248142.645,0.0003562303691429412,2.8573623080234965e-05,9.779509548291238e-06,2.767486863898959e-07,9.984075616254623e-07,6.150402172567027e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012440667972473432,4.480541944609993e+19,2.8115750725404164e+19,3.188750158832844e+16,9226614843699216.0,0.2037505662116725,0.08893689483882916,0.028601364637134648,0.00040708232030271937,0.0,0.0,0.0,0.0,0.17829636461963796,0.10949871335740352,0.38792708594014136,0.2155618928304526,0.4893743841984482,0.48203402963931363,0.6343084741287496,0.48671468071788193,0.7341654543590308,0.6424436181728798,1.18810940488805e+44,5.922024429235736e+43,1451795597815.44,2142505231565.585,183264716636580.06,126508826184337.62,0.0023055632706011366,0.00012131092794392175,8.319031284674937e-05,4.235387447138298e-06,6.298641407348722e-06,2.51041872140957e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017859,-9.9149e+20,4.0147e+17,-2.1435e+17,131700000000000.0,-9.8842,0.0012747,-0.1586,5.202e-14,0.0,0.0,1.0,1.0,-2.039,0.0015709,-13.939,0.0030722,-14.649,0.0069134,-19.624,0.0068011,-15.605,0.0091715,-3.0447e+45,8.5019e+41,-16034000000000.0,30408000000.0,-7886500000000000.0,1815800000000.0,-0.035879,3.1669e-14,-0.0033424,-2.232e-05,1.4498e-16,1.2373e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00030323,4.7502e+17,6.8488e+17,-691490000000000.0,225410000000000.0,-0.02054,0.002164,-0.039719,3.272e-12,0.0,0.0,1.0,1.0,0.010514,0.0026705,0.0033828,0.0052536,-0.077414,0.011742,-0.045464,0.011813,-0.20218,0.015647,-1.4074999999999998e+42,1.4429e+42,34377000000.0,52153000000.0,-845840000000.0,3082600000000.0,-0.0002404,3.5654e-12,-9.7067e-06,-6.9273e-07,2.4472e-14,1.5581e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.000351,1.236e+18,7.9193e+17,800610000000000.0,260830000000000.0,-0.0011317,0.0025046,-0.019081,1.5005e-10,0.0,0.0,1.0,1.0,0.029493,0.0030907,0.023501,0.0060794,-0.020068,0.013591,-0.02001,0.013798,-0.06907,0.018106,3.4744e+41,1.6713e+42,62075000000.0,60448000000.0,2921300000000.0,3569000000000.0,0.00016736,1.4081e-10,7.1778e-06,9.9681e-08,1.4591e-12,9.8896e-14,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00043899,6.6409e+18,9.9101e+17,3109900000000000.0,325750000000000.0,0.0081928,0.0031325,-0.0066087,2.4668e-05,0.0,0.0,1.0,1.0,0.055381,0.0038628,0.038994,0.0075646,0.021325,0.016996,0.0093534,0.016787,-0.043401,0.022567,2.1334e+42,2.0897e+42,92089000000.0,75369000000.0,8426300000000.0,4463400000000.0,0.00058294,1.7724e-05,2.451e-05,1.019e-06,2.393e-07,1.6342e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.35189,3.9959e+20,7.9233e+20,2.6851e+17,2.6081e+17,2.8023,2.5101,0.083794,0.0063441,0.0,0.0,1.0,1.0,6.4218,3.0971,2.2094,6.0857,11.491,13.625,13.727,13.736,21.037,18.148,5.3999e+45,1.6742e+45,40539000000000.0,60653000000000.0,4471900000000000.0,3578100000000000.0,0.047166,0.0042215,0.0010583,0.00015521,0.00031192,7.0711e-06,
