,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0016701747072808317,9.545554480995545e+18,3.680303254086182e+18,6395429733257058.0,1162845075780089.2,-0.008333917872154518,0.01193298448736998,-0.011351458868799662,3.7621827505229146e-05,0.0,0.0,1.0,1.0,0.03554454382823178,0.014683386656760722,0.018490760539673076,0.028913631173848292,-0.05235215802080234,0.06476373705794969,-0.02793028392184235,0.06410619280832097,-0.08561157731265971,0.08611979316493328,1.0102937242733994e+42,7.997501328380385e+42,-40749132969.687965,673929264784.5468,10995910271738.484,16998192362555.72,0.0002800969097836674,1.444792587551193e-05,7.2061655766592595e-06,2.2062284994144648e-07,4.803754360698928e-07,3.313353086931934e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.013136152139097362,4.687126333675423e+19,2.8964274056597864e+19,2.7719554758286924e+16,8943037072604084.0,0.19277946439832352,0.09382097823497504,0.0181971377518139,0.00017581147134662986,0.0,0.0,0.0,0.0,0.18766738033527455,0.11545260072616512,0.3968463957683244,0.2273531505438906,0.5404729157434407,0.5095695997155291,0.872021982207132,0.5038222640590392,0.768268853571538,0.6771699846399207,1.15900234218963e+44,6.289436949778385e+43,3696734486241.3105,5391733054943.133,206749217426127.34,133773411116368.34,0.0019587789683817814,8.051818013239513e-05,6.0850298798672486e-05,4.318467738674989e-06,2.873437383816188e-06,2.0353371695016273e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017858,-1.2938e+21,3.9363e+17,-3.7139e+17,115630000000000.0,-9.076,0.0012738,-0.13939,1.1232e-14,0.0,0.0,1.0,1.0,-2.4053,0.0015674,-12.794,0.0030703,-12.601,0.0069442,-31.028,0.0068163,-15.41,0.0092014,-3.1812e+45,8.5553e+41,-131630000000000.0,62852000000.0,-8479900000000000.0,1819600000000.0,-0.028211,6.2357e-14,-0.0024185,-0.00012499,2.5371e-16,4.0605e-18,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00031829,3.9709e+17,7.016e+17,-595630000000000.0,223140000000000.0,-0.017573,0.0022774,-0.014894,1.1229e-12,0.0,0.0,1.0,1.0,0.0075784,0.0028009,0.0036204,0.005524,-0.080839,0.012333,-0.040596,0.012282,-0.18889,0.016418,-1.9701e+42,1.5233e+42,-187230000000.0,124120000000.0,-443360000000.0,3234600000000.0,-0.00023066,2.2285e-12,-5.3304e-06,-6.0878e-07,1.312e-14,7.7593e-16,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00037865,1.1726e+18,8.3477e+17,679710000000000.0,266480000000000.0,0.00012766,0.0027042,-0.0054172,5.9808e-12,0.0,0.0,1.0,1.0,0.025612,0.0033282,0.026101,0.0065588,-0.023534,0.014699,-0.016848,0.014675,-0.066672,0.01958,2.0448999999999997e+41,1.8136e+42,-92018000000.0,149010000000.0,3465000000000.0,3856200000000.0,9.6869e-05,7.5999e-12,6.318e-06,3.5256e-08,8.9417e-14,5.481e-15,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00045412,6.1434e+18,9.9952e+17,2612000000000000.0,319490000000000.0,0.0094891,0.0032465,-0.00057697,1.4774e-09,0.0,0.0,1.0,1.0,0.051145,0.0039928,0.043523,0.0078394,0.018328,0.0176,0.01727,0.017386,-0.041218,0.023432,2.0805e+42,2.1756e+42,-16492000000.0,180190000000.0,10490000000000.0,4623200000000.0,0.00041885,3.5087e-09,1.8613e-05,8.1955e-07,6.014e-11,4.3919e-12,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.32791,4.1608e+20,7.2613e+20,2.2595e+17,2.1208e+17,3.0597,2.3438,0.038146,0.0024875,0.0,0.0,1.0,1.0,5.8654,2.8849,10.564,5.7006,12.918,12.699,13.052,12.509,19.257,16.91,5.03e+45,1.5682e+45,99014000000000.0,139480000000000.0,4488900000000000.0,3344600000000000.0,0.04046,0.0020779,0.0012262,0.00010611,0.00010493,7.0539e-06,
