,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0014278456849925675,1.0973154974760757e+19,3.1989478930163584e+18,8060086296404160.0,1104835551263001.5,-0.012215900967607723,0.010177579702823179,-0.03525847327099561,0.00011181158280369698,0.0,0.0,1.0,1.0,0.037728211502823183,0.012538281307578057,-0.0003314131669242278,0.02423361580980688,-0.0372848838719169,0.05495490615156025,-0.03937549301580977,0.05527533506686461,-0.09948120555182763,0.07324704635958389,1.7908727129717713e+42,6.784068582466584e+42,115652059818.72214,249000110549.77713,0.00027652001683566176,2.7034818152872937e-05,1.4263951111381822e-05,7.316558250222855e-07,8.380212375004338e-07,8.922954671959135e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.010628228878123779,4.203260887167129e+19,2.384734316791779e+19,3.3406597419825156e+16,8236616039020308.0,0.14369175836675274,0.07586322372510257,0.03493147156428469,0.00038922714504116535,0.0,0.0,0.0,0.0,0.14335209032477755,0.09332779233068259,0.36292973944957596,0.18059120228003936,0.48110692179259607,0.4094324415943918,0.6534376161036828,0.4134809897445937,0.6060842225903084,0.5461291968307486,7.382105172373929e+43,5.051514572564247e+43,1417195979326.7249,1850228753896.6956,0.0026237225380232607,0.00011720011951256383,0.00010488684823007972,6.7683855504955996e-06,3.5934229568255188e-06,2.0102794007296755e-06,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017861,-5.7527e+20,3.9753e+17,-1.5205e+17,137360000000000.0,-5.5239,0.0012631,-0.16701,2.961e-14,0.0,0.0,1.0,1.0,-1.9216,0.0015672,-12.197,0.0030119,-13.592,0.0068053,-26.249,0.0067603,-13.455,0.0091206,-2.0924e+45,8.4672e+41,-18302000000000.0,30770000000.0,-0.059393,4.2499e-14,-0.00082408,-2.3327e-05,1.1249e-16,1.4317e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00029177,3.7946e+17,6.5176e+17,-703100000000000.0,225970000000000.0,-0.021466,0.0020737,-0.050731,2.8204e-12,0.0,0.0,1.0,1.0,0.010848,0.0025638,0.001725,0.0049724,-0.07574,0.01121,-0.04812,0.01141,-0.20591,0.014962,-1.6016e+42,1.3849e+42,40201000000.0,51082000000.0,-0.00024208,2.7876e-12,-6.8267e-06,-6.0886e-07,1.6959e-14,1.067e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00034957,1.144e+18,7.7992e+17,802700000000000.0,270200000000000.0,-0.0018481,0.0024865,-0.02654,3.0613e-11,0.0,0.0,1.0,1.0,0.030045,0.0030715,0.021961,0.0059531,-0.018421,0.013438,-0.020139,0.01371,-0.069508,0.017943,3.9766e+41,1.6596e+42,72818000000.0,61072000000.0,0.00017131,1.6999e-11,7.7887e-06,1.6164e-07,2.6171e-13,1.496e-14,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00044303,6.4486e+18,9.8885e+17,3394900000000000.0,342310000000000.0,0.0081364,0.0031514,-0.0099376,1.827e-05,0.0,0.0,1.0,1.0,0.056478,0.0038888,0.036385,0.007484,0.023568,0.017031,0.010102,0.016908,-0.043583,0.022647,2.3150999999999998e+42,2.1047e+42,113870000000.0,77249000000.0,0.00056162,1.3041e-05,2.5242e-05,1.1355e-06,1.6534e-07,9.9737e-09,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.25064,3.9818e+20,5.6221e+20,2.8451e+17,1.9355e+17,1.9174,1.7871,0.17915,0.0057319,0.0,0.0,1.0,1.0,4.0541,2.2012,1.4751,4.2468,9.4025,9.6464,10.894,9.6276,12.655,12.848,2.5695e+45,1.1909e+45,50938000000000.0,43837000000000.0,0.040133,0.0029263,0.0045279,0.00020978,8.7559e-05,0.00011593,
