,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.SlCol(IO),Test.SlErr(IO),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 42
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28584378514104,-80.72731451589884,48.73530873551268,0.0017652958573551325,9.441432319384838e+18,3.9117680594353516e+18,5591286778959881.0,1199584451708766.8,0.010852074988885633,0.012601400297176773,-0.0038776776644431203,3.473645170914331e-05,0.0,0.0,1.0,1.0,-0.03444214903623563,0.015531713967310514,-0.004989762448826147,0.03051823334323925,-0.014475821991976216,0.06843972053491829,0.02953037310448741,0.06749539144130733,0.1707929009976222,0.09150933271916789,2.426319597711737e+42,8.437408216939107e+42,-306717713774.1456,1298052286775.6316,6423137183824.666,17979714413075.78,0.0006925499921582305,1.5294540475679158e-05,1.3653842879772795e-05,-7.656903932381144e-07,3.6820772581404244e-07,2.3445575380533082e-08,
std,8.473989246193993,0.03330266110534227,16.277916714471207,0.3242466830219402,0.16265077974966421,0.01481149280399613,4.812378591515806e+19,3.2941478124426502e+19,2.8301310884929336e+16,1.0016784483630478e+16,0.2264307761985191,0.10576361074977297,0.008791881892549914,0.00014923474766356237,0.0,0.0,0.0,0.0,0.21490360815992515,0.13032366679248772,0.40088617231101503,0.25694128105673636,0.579460730548817,0.5740442588674641,0.931200816252657,0.5662039470556464,0.7856539742407669,0.7708985541745187,1.4686493866841563e+44,7.077996293507225e+43,8141420920417.686,11061673913287.438,223440519505544.3,150830085682070.22,0.0016338533354432617,6.829724739040575e-05,3.2363036101989394e-05,2.552120928110651e-06,1.7525374800351135e-06,1.0982472783159579e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017121,-1.4136e+21,3.7844e+17,-3.8489e+17,113110000000000.0,-10.94,0.0012237,-0.10514,1.8193e-14,0.0,0.0,1.0,1.0,-2.3958,0.0015244,-14.334,0.0029387,-14.092,0.0066849,-38.29,0.0065286,-16.595,0.0087836,-3.6973e+45,8.1733e+41,-182370000000000.0,73810000000.0,-8382100000000000.0,1746100000000.0,-0.015585,2.3766e-14,-0.00052751,-8.3748e-05,1.653e-16,8.6923e-18,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00033585,3.5358e+17,7.435e+17,-1463900000000000.0,230740000000000.0,0.0023385,0.0023965,-0.0043401,1.8167e-12,0.0,0.0,1.0,1.0,-0.063042,0.0029581,-0.019725,0.0057902,-0.043247,0.013042,0.01955,0.012825,0.069342,0.017383,-1.5246999999999998e+42,1.6067e+42,-506080000000.0,238090000000.0,-4582500000000.0,3419500000000.0,0.00021955,2.943e-12,3.1844e-06,-1.2905e-06,1.5689e-14,9.3984e-16,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.0004158,1.0943e+18,9.2005e+17,-122750000000000.0,284180000000000.0,0.019644,0.0029693,-0.0014031,8.1766e-12,0.0,0.0,1.0,1.0,-0.044794,0.0036628,0.004086,0.0071773,0.012754,0.016126,0.043405,0.015909,0.19258,0.021503,4.1878e+41,1.9895e+42,-248710000000.0,293420000000.0,-665160000000.0,4233500000000.0,0.00047094,9.2045e-12,1.0931e-05,-6.9713e-07,8.2655e-14,4.8791e-15,
75%,100.0,0.06,78.373329,-80.426659,48.907829,0.00048404,6.125e+18,1.0719e+18,1748200000000000.0,333940000000000.0,0.028967,0.0034533,0.00010603,8.7181e-10,0.0,0.0,1.0,1.0,-0.019886,0.0042577,0.020421,0.0083673,0.055306,0.018818,0.076856,0.018569,0.2182,0.024994,2.316e+42,2.3128e+42,-81322000000.0,356220000000.0,6494900000000.0,4927900000000.0,0.00095971,1.7801e-09,2.2295e-05,-2.4044e-07,2.214e-11,1.2709e-12,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.46106,3.7388e+20,1.0287e+21,2.8572e+17,3.1022e+17,3.7979,3.2935,0.024583,0.002518,0.0,0.0,1.0,1.0,7.7487,4.0586,10.564,8.0806,13.362,17.827,13.008,17.573,18.929,23.828,6.8661e+45,2.204e+45,244850000000000.0,349660000000000.0,4794000000000000.0,4694400000000000.0,0.037923,0.0016294,0.00096712,8.8743e-05,5.5379e-05,3.0925e-06,
