,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.0016173493164933124,8.580765161761063e+18,3.274976190193168e+18,6441512304814264.0,1047970309063893.0,-0.008945410059732544,0.011496460921248144,-0.007697344998466561,8.73812828555327e-05,0.0,0.0,1.0,1.0,0.03382610972956905,0.014156250074294177,0.009759813299375943,0.027386122139673112,-0.04588094420208017,0.0622193526002972,-0.029985903930163454,0.061817864754829074,-0.08120374340416052,0.08301891328380377,2.910617269687968e+42,7.651742552748868e+42,116769198603.56612,497409934323.9227,0.00024335237829271962,2.9612622425212147e-05,7.167565472570566e-06,1.8513134935809865e-07,7.947880612084229e-07,5.139758909753838e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.012337836364524022,4.1888436744861704e+19,2.4981034177701454e+19,2.7853436785635588e+16,7962369689296922.0,0.1841058879649635,0.0877726331829624,0.016313355489404796,0.0003378486357732828,0.0,0.0,0.0,0.0,0.15088779874321073,0.10799398520527859,0.4037075975381207,0.20923420803769843,0.5234321728738686,0.4748911865733192,0.7705821126360967,0.4745977726351495,0.7637325295872217,0.6342671883987295,1.0290063606064495e+44,5.839034214920695e+43,2807939509363.815,3814354524875.857,0.001947730539405492,0.00012352634640629644,5.2268428369866226e-05,3.587063302072708e-06,2.868579732515665e-06,1.7259059034941717e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017848,-1.2177e+21,3.6132e+17,-2.7582e+17,114210000000000.0,-7.0788,0.001267,-0.12506,6.7677e-14,0.0,0.0,1.0,1.0,-2.0514,0.0015613,-12.838,0.0030106,-14.718,0.0068661,-35.542,0.0067785,-16.27,0.0091457,-3.6875e+45,8.436799999999999e+41,-48138000000000.0,50097000000.0,-0.04451,1.168e-13,-0.00036357,-2.0826e-05,4.0489e-16,2.3361e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00032259,3.3327e+17,6.5272e+17,-608360000000000.0,210400000000000.0,-0.017883,0.0022919,-0.0072176,3.4164e-12,0.0,0.0,1.0,1.0,0.0079389,0.0028236,0.0028476,0.0054664,-0.078703,0.012405,-0.042434,0.012311,-0.18531,0.016571,-9.4772e+41,1.5252e+42,33023000000.0,98828000000.0,-0.00022985,3.8802e-12,-8.2843e-06,-7.6258e-07,2.4476e-14,1.4938e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00038722,1.0704e+18,7.846e+17,670300000000000.0,252420000000000.0,-0.00094334,0.0027514,-0.0019831,3.5914e-11,0.0,0.0,1.0,1.0,0.025787,0.003391,0.024833,0.0065575,-0.022665,0.014887,-0.018208,0.014759,-0.065079,0.019847,6.2335999999999996e+41,1.831e+42,100830000000.0,118330000000.0,0.00011802,2.1429e-11,4.5067e-06,-1.0218e-07,2.7482e-13,1.9014e-14,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.00045964,5.3123e+18,9.3092e+17,2633300000000000.0,299070000000000.0,0.0085151,0.0032654,-0.00016943,2.2919e-05,0.0,0.0,1.0,1.0,0.050744,0.0040212,0.041778,0.0077677,0.018901,0.017676,0.015062,0.017452,-0.039101,0.023574,2.5549e+42,2.1746e+42,181750000000.0,140820000000.0,0.00044007,1.8826e-05,1.791e-05,6.9485e-07,2.4804e-07,1.5779e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.32743,3.834e+20,6.6113e+20,2.2986e+17,2.1076e+17,4.7646,2.3252,0.061129,0.0077985,0.0,0.0,1.0,1.0,4.4548,2.8631,5.6395,5.5195,10.989,12.587,11.449,12.427,24.966,16.857,3.7015e+45,1.5492e+45,110860000000000.0,101440000000000.0,0.032817,0.0029666,0.0017164,8.5846e-05,7.0296e-05,4.7654e-06,
