,Scans,Tint,SZA,Longitude,Latitude,Test.RMS,Test.SlCol(O3),Test.SlErr(O3),Test.SlCol(NO2),Test.SlErr(NO2),Test.SlCol(intensityWavesLogVIS_PC1),Test.SlErr(intensityWavesLogVIS_PC1),Test.Shift(intensityWavesLogVIS_PC1),Test.Err Shift(intensityWavesLogVIS_PC1),Test.Stretch(intensityWavesLogVIS_PC1)1,Test.Stretch(intensityWavesLogVIS_PC1)2,Test.Err Stretch(intensityWavesLogVIS_PC1)1,Test.Err Stretch(intensityWavesLogVIS_PC1)2,Test.SlCol(intensityWavesLogVIS_PC2),Test.SlErr(intensityWavesLogVIS_PC2),Test.SlCol(intensityWavesLogVIS_PC3),Test.SlErr(intensityWavesLogVIS_PC3),Test.SlCol(intensityWavesLogVIS_PC4),Test.SlErr(intensityWavesLogVIS_PC4),Test.SlCol(intensityWavesLogVIS_PC5),Test.SlErr(intensityWavesLogVIS_PC5),Test.SlCol(intensityWavesLogVIS_PC6),Test.SlErr(intensityWavesLogVIS_PC6),Test.SlCol(O4),Test.SlErr(O4),Test.SlCol(CLD),Test.SlErr(CLD),Test.Shift(Spectrum),Test.Err Shift(Spectrum),Test.Stretch(Spectrum)1,Test.Stretch(Spectrum)2,Test.Err Stretch(Spectrum)1,Test.Err Stretch(Spectrum)2,Unnamed: 40
count,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,0.0
mean,98.47904903417533,0.06414710252600472,64.28878049450209,-80.72730123417523,48.73535796404166,0.001475725919762258,1.0817099841907874e+19,3.3094338216939156e+18,7629623703922734.0,1080380395245170.9,-0.012561518207132244,0.010507240683506685,-0.0269717887421397,0.0001407061829058307,0.0,0.0,1.0,1.0,0.03724453493087669,0.012948479791976181,3.528067518574726e-05,0.024988990014858898,-0.03744988439566126,0.05677501456166416,-0.03588299067873111,0.05663560731054958,-0.0938947612936107,0.07552739557206521,2.9587840587815743e+42,6.996072897473984e+42,96995274050.52007,252726972956.90936,0.0003063771559494807,3.195725546986816e-05,1.045523713640415e-05,3.9987377289747447e-07,1.3039839964425835e-06,8.852732105979193e-08,
std,8.473989246193993,0.03330266110534227,16.279433869746242,0.32425881212805374,0.16268887161868265,0.011499228007865953,4.279183068246114e+19,2.5787156386191294e+19,3.189122432105266e+16,8411546387943886.0,0.18856855529667077,0.08191328452046703,0.028261383699436315,0.0005811782215169167,0.0,0.0,0.0,0.0,0.16509836043616924,0.10087945905570868,0.4141913964712777,0.19451861484512753,0.48558355072271003,0.44256502085827526,0.5658466623211285,0.4398716452047305,0.8277403552495883,0.5883834158122075,1.02583958217921e+44,5.452750070179769e+43,1314927168784.8765,1970372396801.639,0.00247838758000969,0.0001235730282466372,6.62108698958976e-05,5.123371357719458e-06,1.532412047765767e-05,9.618400865331477e-07,
min,31.0,0.06,38.339302,-81.360825,48.484283,0.00017861,-7.0742e+20,4.0211e+17,-2.0031e+17,130570000000000.0,-8.566,0.0012719,-0.15593,1.2868e-14,0.0,0.0,1.0,1.0,-2.0897,0.0015677,-12.934,0.0030192,-11.064,0.0068672,-21.797,0.0067618,-15.723,0.0091177,-2.4813e+45,8.4668e+41,-17039000000000.0,30297000000.0,-0.044331,5.4571e-14,-0.0012697,-3.4427e-05,2.5667e-16,1.6513e-17,
25%,100.0,0.06,49.381763,-81.049843,48.564377,0.00030357,4.3769e+17,6.8011e+17,-682800000000000.0,222400000000000.0,-0.020741,0.002158,-0.038501,3.3896e-12,0.0,0.0,1.0,1.0,0.010398,0.0026642,0.0021035,0.0051636,-0.075376,0.011672,-0.047048,0.01176,-0.19994,0.015557,-1.3247e+42,1.4381e+42,37496000000.0,52022000000.0,-0.00023904,3.3546e-12,-9.5487e-06,-7.1971e-07,2.2787e-14,1.3786e-15,
50%,100.0,0.06,64.383224,-80.590912,48.709763,0.00035499,1.1965e+18,7.9541e+17,764520000000000.0,260350000000000.0,-0.0015735,0.0025246,-0.018648,1.2205e-10,0.0,0.0,1.0,1.0,0.029276,0.0031177,0.02231,0.0060483,-0.017928,0.013649,-0.020545,0.013864,-0.067842,0.018229,3.9822e+41,1.6823e+42,64485000000.0,60882000000.0,0.00016713,1.2329e-10,6.4361e-06,1.0283e-07,9.2299e-13,7.0264e-14,
75%,100.0,0.06,78.373329,-80.426613,48.907955,0.0004432,6.4815e+18,9.932e+17,3226300000000000.0,324610000000000.0,0.0080787,0.0031523,-0.0065242,3.1654e-05,0.0,0.0,1.0,1.0,0.055078,0.0038873,0.036914,0.007483,0.021768,0.017041,0.0087905,0.016869,-0.041534,0.022639,2.252e+42,2.101e+42,98529000000.0,75798000000.0,0.00056149,1.9629e-05,2.377e-05,1.0508e-06,3.0844e-07,1.8328e-08,
max,100.0,0.6,95.769226,-80.368744,49.032265,0.29781,4.0412e+20,6.6589e+20,2.696e+17,2.1748e+17,2.7094,2.1178,0.074394,0.011887,0.0,0.0,1.0,1.0,5.4944,2.612,3.605,5.0245,10.143,11.458,11.412,11.29,31.235,15.192,4.5517e+45,1.4118e+45,52913000000000.0,51191000000000.0,0.04314,0.0021272,0.0017327,0.00011031,0.00084645,5.2044e-05,
